1,4,24,80,0x539c39885d240f
3,6,16,72,0xcedf7b4a091b0f
5,7,8,64,0x3e432c537002c3
7,9,0,56,0x79f663cf21090f
8,11,24,80,0xb492c08a7703cf
0,2,0,56,0x75b36b9dcc2d14
1,4,24,80,0x8e073acbde030f
3,6,16,72,0x1efb5adc04024f
5,7,8,64,0x760f46e79d190f
7,9,0,56,0x7e602842b602c4
8,11,24,80,0x530001aed61e0f
0,2,0,56,0x5e0717e801a405
1,4,24,80,0x19f13b2c52240f
3,6,16,72,0x0bfd2e97431b0f
5,7,8,64,0xff9237eb7102c5
7,9,0,56,0x02451691fe090f
8,11,24,80,0xd5c45f3f1203cf
0,2,0,56,0x17f9f7e3cd5a26
1,4,24,80,0x031d03373a030f
3,6,16,72,0x6b3db34bea024f
5,7,8,64,0x964ba62f24190f
7,9,0,56,0x65ec37c47c02c6
8,11,24,80,0xca04856a241e0f
0,2,0,56,0x3cfe266851eac7
1,4,24,80,0xc1a6c6fa890d07
3,6,16,72,0x05e23a1f97240f
5,7,8,64,0xe2a0b8192302c7
7,9,0,56,0x136de763f81b0f
8,11,24,80,0x9c27a3a5df03cf
0,2,0,56,0x48cf080d915cb8
1,4,24,80,0x9f164a4172030f
3,6,16,72,0x09a309733c024f
5,7,8,64,0xa02126814b190f
7,9,0,56,0xdc491b926602c8
8,11,24,80,0x3339af59c61e0f
0,2,0,56,0xca76b4a50fa3f9
1,4,24,80,0xceea2d437f0d09
3,6,16,72,0x72467e3f8a240f
5,7,8,64,0x599f18feb402c9
7,9,0,56,0x50069b7c1e1b0f
8,11,24,80,0xfa6c58161f03cf
0,2,0,56,0xa9de68db38d09a
1,4,24,80,0x8fec79c381030f
3,6,16,72,0x27b90f4b4b024f
5,7,8,64,0xe6656d6db1190f
7,9,0,56,0x574037de2302ca
8,11,24,80,0x9251a5417b1e0f
0,2,0,56,0x7f2ac33fd8254b
1,4,24,80,0xce23e080190d0b
3,6,16,72,0x2d7f28a8e6240f
5,7,8,64,0x321bfd86b102cb
7,9,0,56,0x49a280d5d61b0f
8,11,24,80,0xd281980ab403cf
0,2,0,56,0x2600585862422c
1,4,24,80,0xd9153c8778030f
3,6,16,72,0xf7f3e1a3d6024f
5,7,8,64,0x2224bf19f7190f
7,9,0,56,0xa7f1870c1e02cc
8,11,24,80,0xbc3d78edc31e0f
0,2,0,56,0x5b5e6f974e4bbd
1,4,24,80,0xab3c3658250d0d
3,6,16,72,0x390dfa1ab7240f
5,7,8,64,0x3a5bca6ae902cd
7,9,0,56,0x27f8a658dc1b0f
8,11,24,80,0xae7ed961bf03cf
0,2,0,56,0x40ff691877496e
1,4,24,80,0x2f6807b9f5030f
3,6,16,72,0xf674ee0ee1024f
5,7,8,64,0x553bfa419e190f
7,9,0,56,0x47177954a602ce
8,11,24,80,0xe4c0e12a021e0f
0,2,0,56,0x3baba40a6b0f0f
1,4,24,80,0xd4f5d0d8300d0f
3,6,16,72,0x04c008287d240f
5,7,8,64,0x2b0c1dd89b02cf
7,9,0,56,0xd885e3a82f1b0f
8,11,24,80,0x35fc6321c403cf
0,2,0,56,0x1cfe7359039dbf
1,4,24,80,0x42c49c2ff1030f
3,6,16,72,0xbf79f77bae024f
5,7,8,64,0xbc8f70c813190f
7,9,0,56,0xebc6aa6b1602cf
8,11,24,80,0x638f5db40d1e0f
0,2,0,56,0x82cb2a7a20847f
1,4,24,80,0xf2ccb3d2da0d0f
3,6,16,72,0x5e6362e4a6240f
5,7,8,64,0x6bbbed25e702cf
7,9,0,56,0xcb12371453090f
8,11,24,80,0x8496c5ad6d03cf
0,2,0,56,0xbf224a1eb2079f
1,4,24,80,0x82ae69044f030f
3,6,16,72,0xbcce19717e024f
5,7,8,64,0x036a323ff2190f
7,9,0,56,0xfd10f9b2a902cf
8,11,24,80,0xf41e56ec001e0f
0,2,0,56,0xba17d9ef757a5f
1,4,24,80,0xa4edffefd50d0f
3,6,16,72,0x869282a428240f
5,7,8,64,0x8e58bbdab402cf
7,9,0,56,0xb5b7c0b952090f
8,11,24,80,0x7dba33b65203cf
0,2,0,56,0x4e6de4564f06af
1,4,24,80,0x509a7651f2030f
3,6,16,72,0xbe9c107c41024f
5,7,8,64,0xc4d0a95225190f
7,9,0,56,0x1e19f2202b02cf
8,11,24,80,0xbc8dbac6711e0f
0,2,0,56,0x5b35e3f1480731
1,4,24,80,0xb65c2d45cf0d0f
3,6,16,72,0xd115e08fe6240f
5,7,8,64,0x676f41ef6402c1
7,9,0,56,0xe2284b06a6090f
8,11,24,80,0x8cd1e7c69903cf
0,2,0,56,0xcafe6352574922
1,4,24,80,0x1ff6b64d06030f
3,6,16,72,0xab598799c3024f
5,7,8,64,0x5bdb91ad12190f
7,9,0,56,0x6258e3e92902c2
8,11,24,80,0x898cc24a231e0f
0,2,0,56,0x819ff9e25fdac3
1,4,24,80,0x63ac5d85540d0f
3,6,16,72,0x7a09378c83240f
5,7,8,64,0xddb615541402c3
7,9,0,56,0x8472eb5309090f
8,11,24,80,0xfad024027603cf
0,2,0,56,0x553e75fa2acd14
1,4,24,80,0xe411f71ce4030f
3,6,16,72,0x3d7e678c7e024f
5,7,8,64,0x93bc1a0064190f
7,9,0,56,0x7c23a6d89c02c4
8,11,24,80,0x9e0ed9b4b41e0f
0,2,0,56,0xbee5aa957f09f5
1,4,24,80,0x6d41df85820d0f
3,6,16,72,0x009176cd14240f
5,7,8,64,0x0dc4682a4202c5
7,9,0,56,0x90a2b087c6090f
8,11,24,80,0x845f22759603cf
0,2,0,56,0x2f56ba568ee276
1,4,24,80,0x4a9731cd3d030f
3,6,16,72,0xff21e68468024f
5,7,8,64,0xbbf505b643190f
7,9,0,56,0xe86746e66502c6
8,11,24,80,0x813f5319171e0f
0,2,0,56,0xf2b4444e9ef027
1,4,24,80,0x7aaf0f17f40d0f
3,6,16,72,0xdc924c1cf0240f
5,7,8,64,0x948bf8e02402c7
7,9,0,56,0xe52bd19348090f
8,11,24,80,0x9f67576b0c03cf
0,2,0,56,0x8d70a8aede5d68
1,4,24,80,0x691372eae2030f
3,6,16,72,0xd0ee7b9ec5024f
5,7,8,64,0x961ce80ddf190f
7,9,0,56,0x050d70249002c8
8,11,24,80,0xe8ea30f6761e0f
0,2,0,56,0x250ef7c484c639
1,4,24,80,0xc467855fa60d0f
3,6,16,72,0xce0ca8a3da240f
5,7,8,64,0xd1a23ac7b102c9
7,9,0,56,0x42f2a5c5a8090f
8,11,24,80,0x735eea6cf203cf
0,2,0,56,0x6aad82bb870cda
1,4,24,80,0xf3f2b2cf26030f
3,6,16,72,0xf6483774c1024f
5,7,8,64,0x9a39bbe1aa190f
7,9,0,56,0xced830a68c02ca
8,11,24,80,0x210c2121d41e0f
0,2,0,56,0x9a148a68df9d4b
1,4,24,80,0x515d265f800d0f
3,6,16,72,0x949fc94b17240f
5,7,8,64,0xfcefecbc1102cb
7,9,0,56,0xafed884923090f
8,11,24,80,0x2bae93073e03cf
0,2,0,56,0xa4ec162c61519c
1,4,24,80,0x9ce365ee80030f
3,6,16,72,0x8e8a756089024f
5,7,8,64,0xd0373c4d80190f
7,9,0,56,0x2ede6e10c002cc
8,11,24,80,0xca3259a9e81e0f
0,2,0,56,0x72713eb46d197d
1,4,24,80,0xe8dd83e8c80d0f
3,6,16,72,0xea1913b17d240f
5,7,8,64,0x7c2b94da6102cd
7,9,0,56,0x064c38d77a090f
8,11,24,80,0xc14f4f26ca03cf
0,2,0,56,0x61458b3b078efe
1,4,24,80,0x3d670ff502030f
3,6,16,72,0xa8ddd2ef55024f
5,7,8,64,0xb444e3b30c190f
7,9,0,56,0x27ba3c3dec02ce
8,11,24,80,0xf5a14857db1e0f
0,2,0,56,0x1bde42025a78ef
1,4,24,80,0xf102cdefe50d0f
3,6,16,72,0x005ff26e16240f
5,7,8,64,0xb5977db1e902cf
7,9,0,56,0x929d536dff090f
8,11,24,80,0x34e91daf4003cf
0,2,0,56,0x434dc72da7954f
1,4,24,80,0x8632dc762e030f
3,6,16,72,0xc627a39e5d024f
5,7,8,64,0x4caf6316d9190f
7,9,0,56,0xaec5d5f62a02cf
8,11,24,80,0x113eb2ec091e0f
0,2,0,56,0x17bc6d177b772f
1,4,24,80,0x9a98e5e35b0d0f
3,6,16,72,0x0af21fc9f5240f
5,7,8,64,0x6d75bac57602cf
7,9,0,56,0x229eac86ab090f
8,11,24,80,0xfaca61cf9303cf
0,2,0,56,0x0d883522eb06ef
1,4,24,80,0xaa4d3a33ad030f
3,6,16,72,0xbb8a539248024f
5,7,8,64,0xe560634d0c190f
7,9,0,56,0x3e8257a89f02cf
8,11,24,80,0x2d406b565c1e0f
0,2,0,56,0x08f50e815e439f
1,4,24,80,0xd1335dd4cc0d0f
3,6,16,72,0x88f628db03240f
5,7,8,64,0x463727a15502cf
7,9,0,56,0xc177e01911090f
8,11,24,80,0x746872e8dc03cf
0,2,0,56,0x3059ed236171df
1,4,24,80,0x9dd971dbb2030f
3,6,16,72,0x605c86c8d3024f
5,7,8,64,0x4a40168d30190f
7,9,0,56,0x86d62dd1c502cf
8,11,24,80,0x2f01c5123f1e0f
0,2,0,56,0x819c8a84b0a0a1
1,4,24,80,0x33ae11d2480d0f
3,6,16,72,0x9bbdc9129e240f
5,7,8,64,0x1858a1a81202c1
7,9,0,56,0x9ade2e92c7090f
8,11,24,80,0x1a0f72113103cf
0,2,0,56,0x4c86be07ccde72
1,4,24,80,0xdf26bafa78030f
3,6,16,72,0x3be6cfb473024f
5,7,8,64,0xfb748d45231e0f
7,9,0,56,0xf21c44b86d02c2
8,11,24,80,0x127e69faeb0d0f
0,2,0,56,0x79e4f5c11a3763
1,4,24,80,0xa8077f3b52240f
3,6,16,72,0x766bd27bad090f
5,7,8,64,0xfdcee18bba02c3
7,9,0,56,0xfbd90274a70803
8,11,24,80,0xfd1d18842003cf
0,2,0,56,0x2ede0c8215c664
1,4,24,80,0x4dfd23d617030f
3,6,16,72,0x3dbaf93b30024f
5,7,8,64,0xb98d3191141e0f
7,9,0,56,0x31a9019e5d02c4
8,11,24,80,0x6f6126eb820d0f
0,2,0,56,0x5a8feb3f402bc5
1,4,24,80,0x104b472755240f
3,6,16,72,0xcaa7793883090f
5,7,8,64,0x935894b44102c5
7,9,0,56,0x070ad857d90805
8,11,24,80,0x3c746c682403cf
0,2,0,56,0x860f866384f426
1,4,24,80,0xa838af1b13030f
3,6,16,72,0xdbbd3d36db024f
5,7,8,64,0x200729c55f1e0f
7,9,0,56,0xeb67f5f24e02c6
8,11,24,80,0x43cd7eb7c10d0f
0,2,0,56,0xc48f2f8f8a9687
1,4,24,80,0x8a4321d884240f
3,6,16,72,0x81b34b1684090f
5,7,8,64,0x52fb3738a302c7
7,9,0,56,0xf8254a0f550807
8,11,24,80,0xf2e9b427cb03cf
0,2,0,56,0xf72f15f6e440f8
1,4,24,80,0xf5750cb058030f
3,6,16,72,0x4b887c20a3024f
5,7,8,64,0xfd3eb0b96e1e0f
7,9,0,56,0xbd78a9a18702c8
8,11,24,80,0x4775f5ed2a0d0f
0,2,0,56,0xded206def25299
1,4,24,80,0x09e0928c9c240f
3,6,16,72,0x9f0ee7f764090f
5,7,8,64,0x27dde9e9e602c9
7,9,0,56,0xac14b773f70809
8,11,24,80,0xd39cd1a02803cf
0,2,0,56,0xcb3941fbed5dca
1,4,24,80,0xd879662b0b030f
3,6,16,72,0x2c711a7961024f
5,7,8,64,0x0017a59ce41e0f
7,9,0,56,0x4e2577a4b402ca
8,11,24,80,0x076b8532890d0f
0,2,0,56,0x1ef6dc0c7130db
1,4,24,80,0x330abc7bfb240f
3,6,16,72,0x751253d7fa090f
5,7,8,64,0xc530fef42202cb
7,9,0,56,0xe8882de64b080b
8,11,24,80,0x448e88938703cf
0,2,0,56,0x047569faf4660c
1,4,24,80,0x06f4820130030f
3,6,16,72,0x00f8c50b71024f
5,7,8,64,0x8aa4a0d4b21e0f
7,9,0,56,0x00ca1530c102cc
8,11,24,80,0xbf081ddcc80d0f
0,2,0,56,0x58c43eb6a1b77d
1,4,24,80,0xb9223a827a240f
3,6,16,72,0x6c897cb04d090f
5,7,8,64,0x96553b778002cd
7,9,0,56,0x0b6a0b49e9080d
8,11,24,80,0xe0319e1df503cf
0,2,0,56,0x0a31a83f3eb1fe
1,4,24,80,0x57bb67d09e030f
3,6,16,72,0x0266acc5a8024f
5,7,8,64,0xe749d3413a1e0f
7,9,0,56,0x5da585035d02ce
8,11,24,80,0xddb1f6a7680d0f
0,2,0,56,0x07dd2f8751fadf
1,4,24,80,0xcab734df8b240f
3,6,16,72,0xc56d442e35090f
5,7,8,64,0xefff5fad3b02cf
7,9,0,56,0x9dc3b951d6080f
8,11,24,80,0x3fe0d83f5203cf
0,2,0,56,0x63884c6f62d1ef
1,4,24,80,0x07fc67844d030f
3,6,16,72,0x8000b80063024f
5,7,8,64,0x29b98fd8bf1e0f
7,9,0,56,0xd0814c24c502cf
8,11,24,80,0xe536001f720d0f
0,2,0,56,0xd1e74e5c3fc51f
1,4,24,80,0xf032a60b6e240f
3,6,16,72,0x657d1a1159090f
5,7,8,64,0xca7aa19ae902cf
7,9,0,56,0x82c88597b6080f
8,11,24,80,0xa39735a56403cf
0,2,0,56,0x49f0d150e30d5f
1,4,24,80,0x4e10d6e4e4030f
3,6,16,72,0x854b5e7248024f
5,7,8,64,0xa2f7ab5e851e0f
7,9,0,56,0x9aae64b87202cf
8,11,24,80,0x489e1bb3140d0f
0,2,0,56,0x3b784eae7b657f
1,4,24,80,0x9a23b930e3240f
3,6,16,72,0x536debae4c090f
5,7,8,64,0x34691a24f902cf
7,9,0,56,0x8a3b272669080f
8,11,24,80,0xbacccb103703cf
0,2,0,56,0x92ce7eaa174eaf
1,4,24,80,0x9ef6be5835030f
3,6,16,72,0x3aebe7416f024f
5,7,8,64,0xb7514b3c021e0f
7,9,0,56,0x002c99df3e02cf
8,11,24,80,0xbd6f4a2b560d0f
0,2,0,56,0x100f827b1cf191
1,4,24,80,0xc465271720240f
3,6,16,72,0xf496a8bd38090f
5,7,8,64,0x7296d9cf7202c1
7,9,0,56,0xde1b55f5bf0801
8,11,24,80,0xb569dc60fc03cf
0,2,0,56,0x6af30c50589272
1,4,24,80,0xadfd74e2d2030f
3,6,16,72,0x2a990f694f024f
5,7,8,64,0xed974f7eae1e0f
7,9,0,56,0x73379590de02c2
8,11,24,80,0x49ffa706e10d0f
0,2,0,56,0xc37143c6e5a0b3
1,4,24,80,0xd808d07d49240f
3,6,16,72,0x2ad6b36265090f
5,7,8,64,0x41b894d61f02c3
7,9,0,56,0xa8165ec0740803
8,11,24,80,0xf3af0e8aa903cf
0,2,0,56,0x163ee8d9c14e54
1,4,24,80,0xd261ccec30030f
3,6,16,72,0x06ead73e5b024f
5,7,8,64,0xb43d68dd0e1e0f
7,9,0,56,0xafd6f8d75002c4
8,11,24,80,0x5bbb91f1ca0d0f
0,2,0,56,0x01011d0c5402e5
1,4,24,80,0xc128162144240f
3,6,16,72,0xd9677b496b090f
5,7,8,64,0xc67765faed02c5
7,9,0,56,0xe46d3239fe0805
8,11,24,80,0x2404ce118503cf
0,2,0,56,0x0dc8c20c4287f6
1,4,24,80,0xda004199de030f
3,6,16,72,0xc9badf34d3024f
5,7,8,64,0x8429b6ff601e0f
7,9,0,56,0x25e4b4300902c6
8,11,24,80,0xdf7b0e7ca50d0f
0,2,0,56,0x0a5a023fc14da7
1,4,24,80,0x76af1a8edb240f
3,6,16,72,0x6e6d551290090f
5,7,8,64,0x717bd8e7d102c7
7,9,0,56,0x583c9fcd3b0807
8,11,24,80,0xc3bd664fd803cf
0,2,0,56,0x011a64f69592f8
1,4,24,80,0xa8dd99eb7a030f
3,6,16,72,0x99776366e6024f
5,7,8,64,0x94f6e944421e0f
7,9,0,56,0x164df8642302c8
8,11,24,80,0xe44f3b86210d0f
0,2,0,56,0x8095fe47e11039
1,4,24,80,0x3005533428240f
3,6,16,72,0x529858d760090f
5,7,8,64,0xaf722439a902c9
7,9,0,56,0xe9704bbb4c0809
8,11,24,80,0x6ba01199cf03cf
0,2,0,56,0x3af08400af30ca
1,4,24,80,0xab1fe46a30030f
3,6,16,72,0xa753f0b0f4024f
5,7,8,64,0xe9016a51871e0f
7,9,0,56,0x70f1dda66f02ca
8,11,24,80,0x64172ac07e0d0f
0,2,0,56,0x77413f8295adeb
1,4,24,80,0xe858f08309240f
3,6,16,72,0x88a42a7a2f090f
5,7,8,64,0x5ec70e13cb02cb
7,9,0,56,0x16596b4842080b
8,11,24,80,0x72a249019a03cf
0,2,0,56,0x0f66f09f7bcf6c
1,4,24,80,0x952558060b030f
3,6,16,72,0x5ac0d8e231024f
5,7,8,64,0xd3c84781371e0f
7,9,0,56,0xac21c9731802cc
8,11,24,80,0x6573a231340d0f
0,2,0,56,0x33731c9bdcd76d
1,4,24,80,0xde5fa48a23240f
3,6,16,72,0xe5da18434c090f
5,7,8,64,0xd5c9335bff02cd
7,9,0,56,0xe4c781ba4c080d
8,11,24,80,0xcaf55129c203cf
0,2,0,56,0x3e2db2e74915be
1,4,24,80,0xee14d57456030f
3,6,16,72,0x841c654ba3024f
5,7,8,64,0xc50467bf301e0f
7,9,0,56,0x5797e371e102ce
8,11,24,80,0x7b0455b3050d0f
0,2,0,56,0xedc9511ab60e2f
1,4,24,80,0x8c3b050b30240f
3,6,16,72,0x39d3dd3d58090f
5,7,8,64,0x211360a79b02cf
7,9,0,56,0x6f2a06b928080f
8,11,24,80,0xf6f51df43803cf
0,2,0,56,0x6dea8225907f6f
1,4,24,80,0x2d7762e605030f
3,6,16,72,0x336a7e16ff024f
5,7,8,64,0xea9c3ad19d1e0f
7,9,0,56,0x46d1bfcb6d02cf
8,11,24,80,0xd851b3037d0d0f
0,2,0,56,0x74ac3cd494dc4f
1,4,24,80,0x705da8ea2b240f
3,6,16,72,0x10e1069e3e090f
5,7,8,64,0x793648edbf02cf
7,9,0,56,0x3ec1823d45080f
8,11,24,80,0xf4748c9a7d03cf
0,2,0,56,0x7da3b048d9b20f
1,4,24,80,0xe7177476dc030f
3,6,16,72,0xb3be978059024f
5,7,8,64,0x38fdd890bf1e0f
7,9,0,56,0x9cda8ec49d02cf
8,11,24,80,0xcb176be6750d0f
0,2,0,56,0x0dc33c86100b0f
1,4,24,80,0x1958f0f9b7240f
3,6,16,72,0xe9869202f2090f
5,7,8,64,0x3f1037fb1002cf
7,9,0,56,0x0d8c359619080f
8,11,24,80,0x597b723a8103cf
0,2,0,56,0x68584b4034134f
1,4,24,80,0xa844c748c1030f
3,6,16,72,0x97934b1862024f
5,7,8,64,0xc5ba7b24401e0f
7,9,0,56,0x5a080787fd02cf
8,11,24,80,0x280f9ba9380d0f
0,2,0,56,0xf573c2027a3801
1,4,24,80,0x067d65af33240f
3,6,16,72,0x994f2639bd090f
5,7,8,64,0xe8819d6a4e02c1
7,9,0,56,0x81701dec7b0801
8,11,24,80,0xe33974a4c903cf
0,2,0,56,0xc07104f22e9a12
1,4,24,80,0x523fc37ee8030f
3,6,16,72,0x9b4a3943d5024f
5,7,8,64,0x70d03594cc1e0f
7,9,0,56,0xcbbe15f11c02c2
8,11,24,80,0x88ab262bfd0d0f
0,2,0,56,0x052ede5c0685b3
1,4,24,80,0x5351e02634240f
3,6,16,72,0xfdee0fe4c1090f
5,7,8,64,0xe9f871e45402c3
7,9,0,56,0x30208c366d0803
8,11,24,80,0x16f4ee90c503cf
0,2,0,56,0xce8a6eb6017b34
1,4,24,80,0x10d87e553e030f
3,6,16,72,0x518e6234f6024f
5,7,8,64,0xce00331b5c1e0f
7,9,0,56,0x0a47678fee02c4
8,11,24,80,0x9069e2f5030d0f
0,2,0,56,0xe73959bf6bb7c5
1,4,24,80,0x6e0c041d47240f
3,6,16,72,0x742137d0ba090f
5,7,8,64,0xcdfabd61cc02c5
7,9,0,56,0xb9692834300805
8,11,24,80,0x853b928bef03cf
0,2,0,56,0x56c0fe18f607e6
1,4,24,80,0xcd2149a5d4030f
3,6,16,72,0x0681ae928f024f
5,7,8,64,0x6a16d1dee01e0f
7,9,0,56,0xa1723f4a4a02c6
8,11,24,80,0x57a65953c30d0f
0,2,0,56,0x3e08dcbad5d4c7
1,4,24,80,0xe7271c61d5240f
3,6,16,72,0xb6ed17ef31090f
5,7,8,64,0xa09296e3cf02c7
7,9,0,56,0xe93700c3c10807
8,11,24,80,0x846fbb18db03cf
0,2,0,56,0xeb4e4d3ba9c788
1,4,24,80,0x6d5efdaaea030f
3,6,16,72,0xdacf7f4ed3024f
5,7,8,64,0x5737c0706c1e0f
7,9,0,56,0xe51703d55502c8
8,11,24,80,0x10051449940d0f
0,2,0,56,0xd0d67360d8c1a9
1,4,24,80,0xc18da9a248240f
3,6,16,72,0x2e079b64910a09
5,7,8,64,0xee8fd15dd802c9
7,9,0,56,0xf1da5fe980090f
8,11,24,80,0x988abfa92e03cf
0,2,0,56,0x6213fca5edc0fa
1,4,24,80,0x7ac7936ca9030f
3,6,16,72,0x255bee31b8024f
5,7,8,64,0xaaf75e58e51e0f
7,9,0,56,0x1d9703df9d02ca
8,11,24,80,0x279736ebef0d0f
0,2,0,56,0x13f2f22c4ab5bb
1,4,24,80,0x223515200c0a0b
3,6,16,72,0x55bd0c914d240f
5,7,8,64,0x268fae7f7402cb
7,9,0,56,0x87b5ac0ddb090f
8,11,24,80,0xcedbd19ac203cf
0,2,0,56,0x9387129db49bac
1,4,24,80,0xba750ab3e9030f
3,6,16,72,0x3534e0ac46024f
5,7,8,64,0xa4fde0cc571e0f
7,9,0,56,0x28634c74cb02cc
8,11,24,80,0x27672176080d0f
0,2,0,56,0x6ae2001557f7fd
